epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,phase
53,284.002,1.22203,4.52305,1.25777,0.49679,0.34339,0.35476,0.22962,1.39187,inf,1.32517,3.17526e-05,3.17526e-05,3.17526e-05,6
54,289.203,1.20061,4.47187,1.24694,0.49896,0.34168,0.35493,0.22965,1.39118,inf,1.32448,3.07139e-05,3.07139e-05,3.07139e-05,6
55,294.379,1.23476,4.5699,1.28364,0.50027,0.34197,0.35597,0.22997,1.39116,inf,1.32432,2.96783e-05,2.96783e-05,2.96783e-05,6
56,299.451,1.23281,4.57434,1.28048,0.503,0.34146,0.35593,0.23032,1.39104,inf,1.3242,2.86469e-05,2.86469e-05,2.86469e-05,6
57,304.569,1.22346,4.61476,1.26315,0.51092,0.33974,0.35613,0.23077,1.39134,inf,1.32415,2.76205e-05,2.76205e-05,2.76205e-05,6
58,309.692,1.21467,4.41027,1.25134,0.5049,0.34211,0.35597,0.23112,1.39128,inf,1.32421,2.66003e-05,2.66003e-05,2.66003e-05,6
59,314.811,1.22328,4.66409,1.26599,0.50517,0.34453,0.35644,0.23111,1.39172,inf,1.32429,2.55872e-05,2.55872e-05,2.55872e-05,6
60,319.91,1.19062,4.50556,1.25243,0.49717,0.34768,0.35552,0.23054,1.39119,inf,1.32405,2.45823e-05,2.45823e-05,2.45823e-05,6
61,324.982,1.22528,4.61488,1.27039,0.4891,0.35002,0.35587,0.23066,1.3903,inf,1.32388,2.35865e-05,2.35865e-05,2.35865e-05,6
62,330.122,1.18854,4.42199,1.25327,0.4864,0.35043,0.3561,0.23058,1.38996,inf,1.32395,2.26008e-05,2.26008e-05,2.26008e-05,6
63,335.227,1.20106,4.5306,1.25871,0.48557,0.35117,0.35623,0.23079,1.38966,inf,1.32407,2.16261e-05,2.16261e-05,2.16261e-05,6
64,340.394,1.16895,4.35542,1.24014,0.48862,0.35063,0.35602,0.23067,1.38979,inf,1.32404,2.06636e-05,2.06636e-05,2.06636e-05,6
65,345.526,1.2078,4.46553,1.25908,0.48789,0.35216,0.35619,0.23094,1.38962,inf,1.324,1.9714e-05,1.9714e-05,1.9714e-05,6
66,350.766,1.19662,4.34278,1.24229,0.48792,0.3513,0.35626,0.23116,1.38986,inf,1.32409,1.87784e-05,1.87784e-05,1.87784e-05,6
67,355.854,1.21649,4.53592,1.25915,0.48721,0.35163,0.35636,0.23139,1.38967,inf,1.32431,1.78576e-05,1.78576e-05,1.78576e-05,6
68,361.028,1.19408,4.44295,1.24861,0.49163,0.34992,0.35665,0.23147,1.3895,inf,1.32436,1.69526e-05,1.69526e-05,1.69526e-05,6
69,366.187,1.21694,4.5854,1.27707,0.4929,0.34983,0.35638,0.2313,1.38984,inf,1.32455,1.60643e-05,1.60643e-05,1.60643e-05,6
70,371.346,1.20587,4.4126,1.2531,0.49167,0.34964,0.35512,0.23084,1.38978,inf,1.32427,1.51935e-05,1.51935e-05,1.51935e-05,6
71,376.374,1.20635,4.46172,1.25834,0.4905,0.35101,0.35511,0.23055,1.38979,inf,1.32426,1.43411e-05,1.43411e-05,1.43411e-05,6
72,381.543,1.16677,4.33227,1.243,0.48893,0.35061,0.35463,0.23038,1.38962,inf,1.32393,1.35079e-05,1.35079e-05,1.35079e-05,6
73,386.672,1.16876,4.42773,1.24837,0.49062,0.34938,0.35497,0.23052,1.3895,inf,1.32389,1.26948e-05,1.26948e-05,1.26948e-05,6
74,391.875,1.2611,4.6263,1.28059,0.49017,0.34994,0.35518,0.2304,1.38931,inf,1.32365,1.19026e-05,1.19026e-05,1.19026e-05,6
75,396.979,1.22018,4.60766,1.27481,0.49318,0.35008,0.35539,0.23061,1.38919,inf,1.3237,1.1132e-05,1.1132e-05,1.1132e-05,6
76,402.059,1.17336,4.39788,1.24489,0.499,0.34986,0.35547,0.23068,1.38878,inf,1.32353,1.03838e-05,1.03838e-05,1.03838e-05,6
77,407.16,1.19919,4.52284,1.26713,0.49759,0.35059,0.35576,0.23074,1.38889,inf,1.32348,9.65876e-06,9.65876e-06,9.65876e-06,6
78,412.27,1.18191,4.39776,1.24291,0.49901,0.34898,0.35596,0.23073,1.38915,inf,1.32345,8.95757e-06,8.95757e-06,8.95757e-06,6
79,417.454,1.18999,4.38368,1.25112,0.49948,0.3485,0.35577,0.23049,1.38944,inf,1.32348,8.28093e-06,8.28093e-06,8.28093e-06,6
80,422.786,1.17497,4.30031,1.2499,0.49691,0.35022,0.35607,0.23068,1.3896,inf,1.32356,7.62951e-06,7.62951e-06,7.62951e-06,6
81,427.922,1.16481,4.36624,1.23145,0.4985,0.34834,0.35633,0.23106,1.38961,inf,1.3234,7.00395e-06,7.00395e-06,7.00395e-06,6
82,433.071,1.18097,4.41154,1.24989,0.49874,0.34832,0.35631,0.23088,1.38974,inf,1.32367,6.40487e-06,6.40487e-06,6.40487e-06,6
83,438.178,1.16645,4.26643,1.22612,0.49968,0.34781,0.35655,0.2309,1.38995,inf,1.32389,5.83286e-06,5.83286e-06,5.83286e-06,6
84,443.31,1.13601,4.22294,1.21184,0.50082,0.34706,0.35689,0.2311,1.38976,inf,1.32386,5.28849e-06,5.28849e-06,5.28849e-06,6
85,448.389,1.17222,4.28975,1.23725,0.5032,0.34679,0.35753,0.23133,1.38971,inf,1.32391,4.77229e-06,4.77229e-06,4.77229e-06,6
86,453.521,1.192,4.37277,1.24559,0.50227,0.34713,0.35767,0.23139,1.38924,inf,1.3236,4.28477e-06,4.28477e-06,4.28477e-06,6
87,458.634,1.187,4.43455,1.24958,0.50426,0.3459,0.35768,0.23115,1.38906,inf,1.3237,3.82641e-06,3.82641e-06,3.82641e-06,6
88,463.876,1.19616,4.44226,1.2479,0.50693,0.34593,0.35784,0.23136,1.38877,inf,1.32358,3.39767e-06,3.39767e-06,3.39767e-06,6
89,469.104,1.16646,4.24434,1.23909,0.50739,0.34565,0.35797,0.23139,1.38848,inf,1.32348,2.99896e-06,2.99896e-06,2.99896e-06,6
90,474.233,1.17246,4.29056,1.24727,0.50411,0.34741,0.3582,0.23147,1.38829,inf,1.32345,2.63069e-06,2.63069e-06,2.63069e-06,6
91,482.131,0.83629,2.99546,1.01481,0.50248,0.34972,0.35841,0.23153,1.38685,inf,1.32206,2.29321e-06,2.29321e-06,2.29321e-06,6
92,487.683,0.83585,2.99074,1.0146,0.49366,0.35441,0.35814,0.23136,1.38526,inf,1.3206,1.98686e-06,1.98686e-06,1.98686e-06,6
93,492.931,0.83521,2.98545,1.01453,0.48596,0.35686,0.35983,0.23216,1.3845,inf,1.31984,1.71194e-06,1.71194e-06,1.71194e-06,6
94,498.047,0.83433,2.97793,1.01426,0.49383,0.35414,0.35971,0.23222,1.38342,inf,1.31889,1.46872e-06,1.46872e-06,1.46872e-06,6
95,503.164,0.83352,2.97052,1.01392,0.49592,0.35232,0.35955,0.23186,1.38271,inf,1.3182,1.25744e-06,1.25744e-06,1.25744e-06,6
96,508.316,0.8292,2.98948,1.01235,0.49482,0.353,0.35977,0.23185,1.38203,inf,1.31771,1.07832e-06,1.07832e-06,1.07832e-06,6
97,513.54,0.83211,2.95346,1.00989,0.49432,0.35147,0.35909,0.23154,1.38143,inf,1.31693,9.31516e-07,9.31516e-07,9.31516e-07,6
98,518.707,0.82215,2.97947,1.0122,0.50207,0.34757,0.35894,0.23129,1.38118,inf,1.31674,8.17187e-07,8.17187e-07,8.17187e-07,6
99,523.852,0.83874,2.98318,1.01316,0.49675,0.34932,0.35891,0.23107,1.38129,inf,1.31665,7.35444e-07,7.35444e-07,7.35444e-07,6
100,529.024,0.83186,2.89712,1.01442,0.49729,0.34917,0.35904,0.23053,1.38112,inf,1.31633,6.86365e-07,6.86365e-07,6.86365e-07,6
